STATE,year,month,rain_mm,Temperature_Celsius,Humidity_%,Dewpoint,Pressure_hPa,Wind Speed_m/s,Soil Moisture
Madhya Pradesh,1975,5,4058.124054,25.9,65.74193548,18.06129032,10.07535484,10.33870968,0.352516129
Madhya Pradesh,1975,6,10262.39119,22.89333333,76,18.02666667,10.06866667,18.28,0.3992
Madhya Pradesh,1975,7,10262.39119,21.77096774,81.87096774,18.34516129,10.08393548,12.68064516,0.460870968
Madhya Pradesh,1975,8,10262.39119,21.88709677,80.70967742,18.2483871,10.07048387,15.91612903,0.45583871
Madhya Pradesh,1975,9,10262.39119,21.62,82.53333333,18.28333333,10.08743333,10.06666667,0.462766667
Madhya Pradesh,1975,10,10262.39119,21.27096774,82.5483871,17.93870968,10.09474194,8.867741935,0.453193548
Madhya Pradesh,1975,11,4547.323543,19.45333333,77.46666667,14.95,10.1247,9.8,0.4067
Madhya Pradesh,1975,12,0,18.7,66.25806452,11.32258065,10.14232258,10.92580645,0.289516129
Madhya Pradesh,1976,1,203.1882401,18.9483871,61.83870968,10.1,10.14803226,10.76451613,0.252451613
Madhya Pradesh,1976,2,2079.235402,21.32413793,46.82758621,6.910344828,10.12989655,10,0.250413793
Madhya Pradesh,1976,3,1113.30985,25.31935484,37.06451613,7.322580645,10.10525806,9.858064516,0.250225806
Madhya Pradesh,1976,4,10262.39119,26.72333333,49.06666667,13.57333333,10.0996,7.356666667,0.281066667
Madhya Pradesh,1976,5,6796.74769,26.06774194,58.29032258,15.82258065,10.0856129,11.51612903,0.300612903
Madhya Pradesh,1976,6,10262.39119,24.49,65.43333333,16.9,10.0805,15.00666667,0.291833333
Madhya Pradesh,1976,7,10262.39119,22.77419355,75.58064516,17.89032258,10.08141935,18.14516129,0.373516129
Madhya Pradesh,1976,8,10262.39119,22.47741935,76.51612903,17.85806452,10.0853871,14.65806452,0.380129032
Madhya Pradesh,1976,9,10262.39119,22.93,72.5,17.19333333,10.1095,10.61333333,0.3536
Madhya Pradesh,1976,10,10187.97784,22.70322581,69.35483871,15.89677419,10.11477419,9.006451613,0.355193548
Madhya Pradesh,1976,11,10262.39119,21.14666667,79.96666667,17.16,10.10963333,9.95,0.4052
Madhya Pradesh,1976,12,216.6808997,19.87741935,70.06451613,13.28709677,10.14480645,10.80322581,0.32316129
Madhya Pradesh,1977,1,4767.111173,20.03548387,55.09677419,8.916129032,10.13870968,9.712903226,0.253096774
Madhya Pradesh,1977,2,444.3955784,22.55714286,54.39285714,10.90714286,10.134,10.475,0.252321429
Madhya Pradesh,1977,3,3592.69734,25.01935484,47.61290323,11,10.12774194,10.09677419,0.252677419
Madhya Pradesh,1977,4,10262.39119,26.47666667,54.9,15.30333333,10.09333333,7.216666667,0.292033333
Madhya Pradesh,1977,5,7988.299489,24.69677419,73.74193548,19.21935484,10.08729032,7.335483871,0.39883871
Madhya Pradesh,1977,6,10262.39119,23.60666667,74.36666667,18.39,10.07426667,16.38333333,0.3784
Madhya Pradesh,1977,7,10262.39119,22.66451613,75.41935484,17.77419355,10.07245161,17.12258065,0.360645161
Madhya Pradesh,1977,8,10262.39119,22.65483871,75.12903226,17.72258065,10.0923871,14.7,0.365548387
Madhya Pradesh,1977,9,10262.39119,22.93666667,75.03333333,17.83666667,10.101,11.55333333,0.3625
Madhya Pradesh,1977,10,10262.39119,21.77419355,82.16129032,18.29354839,10.12535484,8.990322581,0.455774194
Madhya Pradesh,1977,11,4825.92455,21.22333333,82.13333333,17.74,10.1267,10.88333333,0.405266667
Madhya Pradesh,1977,12,6535.374503,19.45806452,69.06451613,12.65483871,10.15496774,9.8,0.291774194
Madhya Pradesh,1978,1,2065.065865,20.62258065,57.51612903,10.17741935,10.14993548,9.735483871,0.251806452
Madhya Pradesh,1978,2,553.3231974,22.67142857,57.85714286,12.56785714,10.14646429,9.414285714,0.259178571
Madhya Pradesh,1978,3,10262.39119,25.31612903,50.03225806,12.64516129,10.11364516,8.035483871,0.253096774
Madhya Pradesh,1978,4,2619.454845,26.59333333,53.56666667,14.97333333,10.1007,7.59,0.3099
Madhya Pradesh,1978,5,3539.155153,25.81612903,65.35483871,17.77096774,10.07593548,10.59677419,0.351741935
Madhya Pradesh,1978,6,10262.39119,22.46,78.56666667,18.31333333,10.0808,17.56,0.427833333
Madhya Pradesh,1978,7,10262.39119,21.58064516,83.25806452,18.44516129,10.08058065,15.40967742,0.465806452
Madhya Pradesh,1978,8,10262.39119,21.54516129,80.03225806,17.8,10.09158065,18.58387097,0.456516129
Madhya Pradesh,1978,9,5441.374979,21.87,77.3,17.44666667,10.10523333,12.35333333,0.385133333
Madhya Pradesh,1978,10,10262.39119,21.73548387,80.35483871,17.85806452,10.12025806,8.564516129,0.451193548
Madhya Pradesh,1978,11,8529.702719,20.65,77,15.86666667,10.13933333,10.51333333,0.406666667
Madhya Pradesh,1978,12,7289.781236,20.07419355,76.67741935,15.28064516,10.15477419,12.21612903,0.317
Madhya Pradesh,1979,1,1708.06322,20.71612903,65.64516129,12.85483871,10.15025806,9.958064516,0.292516129
Madhya Pradesh,1979,2,1050.235641,22.86428571,65.71428571,15.275,10.12846429,8.442857143,0.293964286
Madhya Pradesh,1979,3,4590.113322,25.22258065,46.03225806,11.07096774,10.11629032,8.819354839,0.260645161
Madhya Pradesh,1979,4,3480.754758,27.21666667,48.36666667,13.68,10.09696667,7.356666667,0.280766667
Madhya Pradesh,1979,5,2606.457831,26.49677419,56.83870968,15.92258065,10.08854839,9.45483871,0.306129032
Madhya Pradesh,1979,6,10262.39119,24.16666667,75.56666667,19.21666667,10.08323333,15.86,0.414533333
Madhya Pradesh,1979,7,10262.39119,22.92580645,75.93548387,18.17419355,10.0946129,16.71612903,0.379419355
Madhya Pradesh,1979,8,10262.39119,22.7483871,73.03225806,17.31290323,10.09164516,16.29354839,0.365580645
Madhya Pradesh,1979,9,4567.38917,22.40333333,82.1,18.95,10.10013333,8.813333333,0.466166667
Madhya Pradesh,1979,10,7694.060895,22.07419355,77.22580645,17.39354839,10.1356129,8.738709677,0.406419355
Madhya Pradesh,1979,11,10262.39119,21.05666667,85.23333333,18.29666667,10.12136667,11.66333333,0.455166667
Madhya Pradesh,1979,12,1039.730286,19.99677419,73,14.20645161,10.15693548,10.48709677,0.340322581
Madhya Pradesh,1980,1,3262.672345,20.32258065,58.67741935,10.37096774,10.14454839,10.19677419,0.254967742
Madhya Pradesh,1980,2,529.5102573,23.29310345,46.17241379,9.131034483,10.13224138,10.11724138,0.251
Madhya Pradesh,1980,3,4451.967246,25.58709677,42.29032258,9.738709677,10.12225806,9.509677419,0.259967742
Madhya Pradesh,1980,4,5120.130163,26.74666667,56.4,15.73333333,10.09786667,7.296666667,0.323633333
Madhya Pradesh,1980,5,10262.39119,25.62903226,71.35483871,19.35483871,10.09170968,8.432258065,0.399741935
Madhya Pradesh,1980,6,10262.39119,22.79,79.93333333,18.94,10.0851,18.31333333,0.458133333
Madhya Pradesh,1980,7,10262.39119,21.93870968,80.06451613,18.17419355,10.09732258,17.86451613,0.463516129
Madhya Pradesh,1980,8,10262.39119,21.67741935,80.06451613,17.9,10.10767742,16.29032258,0.442
Madhya Pradesh,1980,9,4156.081944,22.49666667,77.96666667,18.09,10.1163,10.25666667,0.402133333
Madhya Pradesh,1980,10,10262.39119,21.65483871,75.51612903,16.59677419,10.12590323,7.693548387,0.440419355
Madhya Pradesh,1980,11,96.85235713,20.63,75.26666667,15.49,10.14176667,10.24666667,0.3973
Madhya Pradesh,1980,12,41.94167046,19.93870968,66.19354839,12.55483871,10.14035484,9.451612903,0.331
Madhya Pradesh,1981,1,6000.681103,20.3483871,61.03225806,11.27419355,10.15429032,9.648387097,0.271032258
Madhya Pradesh,1981,2,558.0027355,22.95,43.89285714,7.575,10.14,10.19285714,0.251928571
Madhya Pradesh,1981,3,10262.39119,24.3483871,54.67741935,12.88387097,10.12719355,8.477419355,0.313709677
Madhya Pradesh,1981,4,10262.39119,26.48,54.13333333,15.04666667,10.103,8.07,0.282066667
Madhya Pradesh,1981,5,10262.39119,24.9483871,70.12903226,18.34193548,10.08619355,8.167741935,0.395
Madhya Pradesh,1981,6,10262.39119,22.57,79.36666667,18.59,10.08803333,17.06666667,0.433733333
Madhya Pradesh,1981,7,10262.39119,22.27419355,77.64516129,17.90645161,10.09283871,15.97096774,0.424967742
Madhya Pradesh,1981,8,10262.39119,21.49032258,81.29032258,17.97741935,10.09877419,16.40645161,0.469419355
Madhya Pradesh,1981,9,10262.39119,21.86,84.23333333,18.89,10.10296667,9.553333333,0.4686
Madhya Pradesh,1981,10,1926.378793,21.63548387,81.4516129,18.01290323,10.12564516,7.419354839,0.43683871
Madhya Pradesh,1981,11,315.2458988,19.89333333,76.06666667,15.03,10.134,8.9,0.4062
Madhya Pradesh,1981,12,1081.203865,18.6516129,72.64516129,12.93548387,10.1646129,11.51612903,0.330806452
Madhya Pradesh,1982,1,4033.161397,19.16451613,65.22580645,11.3516129,10.15809677,10.48064516,0.257419355
Madhya Pradesh,1982,2,744.0093803,22.6,49.10714286,9.596428571,10.13635714,9.15,0.251
Madhya Pradesh,1982,3,6162.458663,25.62258065,44,10.71612903,10.1193871,8.64516129,0.251096774
Madhya Pradesh,1982,4,10262.39119,26.64666667,51.2,14.30666667,10.10586667,7.736666667,0.274
Madhya Pradesh,1982,5,10262.39119,25.45483871,66.51612903,17.92258065,10.10103226,7.093548387,0.360870968
Madhya Pradesh,1982,6,10262.39119,23.35,77.16666667,18.78666667,10.08923333,15.95,0.4327
Madhya Pradesh,1982,7,10262.39119,22.53870968,77.29032258,18.03548387,10.091,16.7,0.406
Madhya Pradesh,1982,8,10262.39119,21.99677419,78.19354839,17.81612903,10.10087097,17.65483871,0.429612903
Madhya Pradesh,1982,9,6849.748107,22.85,72.6,17.14,10.11206667,10.65666667,0.3687
Madhya Pradesh,1982,10,9501.824989,22.86774194,70.19354839,16.36451613,10.12629032,7.803225806,0.357548387
Madhya Pradesh,1982,11,594.5528807,20.90666667,78.43333333,16.53,10.13543333,9.456666667,0.399166667
Madhya Pradesh,1982,12,429.4324016,19.39677419,69.22580645,12.7516129,10.15751613,11.65806452,0.269064516
Madhya Pradesh,1983,1,1588.157735,20.19032258,56.29032258,9.306451613,10.15935484,9.44516129,0.25116129
Madhya Pradesh,1983,2,230.8970567,24.01071429,48.60714286,11.18928571,10.13392857,7.442857143,0.2515
Madhya Pradesh,1983,3,3160.001552,26.72258065,41.12903226,10.86451613,10.1223871,7.996774194,0.252064516
Madhya Pradesh,1983,4,10262.39119,28.11419634,42.86666667,12.99666667,10.1021,7.583333333,0.252733333
Madhya Pradesh,1983,5,8260.552588,26.29354839,66.67741935,18.46129032,10.09329032,8.364516129,0.38383871
Madhya Pradesh,1983,6,10262.39119,23.93,75.6,18.99333333,10.0851,15.22666667,0.429333333
Madhya Pradesh,1983,7,10262.39119,22.81935484,79.48387097,18.79032258,10.08767742,15.10322581,0.429483871
Madhya Pradesh,1983,8,10262.39119,21.96774194,85.83870968,19.36451613,10.08977419,15.19354839,0.474548387
Madhya Pradesh,1983,9,10262.39119,21.73666667,84.96666667,18.90333333,10.1004,13.01,0.4738
Madhya Pradesh,1983,10,10262.39119,21.76451613,78.09677419,17.40967742,10.1096129,9.306451613,0.419612903
Madhya Pradesh,1983,11,4.782271028,20.43,68,13.6,10.14473333,8.373333333,0.3588
Madhya Pradesh,1983,12,7504.495283,20.27741935,76.93548387,15.6,10.14325806,11.94193548,0.346387097
Madhya Pradesh,1984,1,10262.39119,20.61290323,73.12903226,14.91290323,10.132,10.35483871,0.335548387
Madhya Pradesh,1984,2,18.57519595,21.56551724,70.89655172,14.98275862,10.1202069,11.44137931,0.324
Madhya Pradesh,1984,3,1251.005214,23.60967742,56.87096774,12.48064516,10.12070968,9.651612903,0.346258065
Madhya Pradesh,1984,4,6361.282356,26.16,59.33333333,16.17666667,10.09243333,7.8,0.301633333
Madhya Pradesh,1984,5,7791.121329,26.80645161,59.58064516,17.21612903,10.075,9.283870968,0.318129032
Madhya Pradesh,1984,6,10262.39119,22.98666667,75.46666667,18.10666667,10.07896667,19.08333333,0.3638
Madhya Pradesh,1984,7,10262.39119,21.79677419,80.70967742,18.09354839,10.08245161,15.61290323,0.447774194
Madhya Pradesh,1984,8,10262.39119,22.06774194,75.35483871,17.23548387,10.09651613,16.68064516,0.37916129
Madhya Pradesh,1984,9,10262.39119,22.35,76.86666667,17.67666667,10.10413333,9.916666667,0.374533333
Madhya Pradesh,1984,10,10262.39119,21.36451613,79.93548387,17.39677419,10.11919355,7.732258065,0.441451613
Madhya Pradesh,1984,11,0,20.34333333,73.23333333,14.76333333,10.139,11.15333333,0.350233333
Madhya Pradesh,1984,12,198.4961692,20.1,65.51612903,12.05806452,10.12829032,11.14516129,0.300451613
Madhya Pradesh,1985,1,9724.814274,20.91290323,65.83870968,12.87419355,10.14151613,10.36129032,0.278032258
Madhya Pradesh,1985,2,996.6115257,23.70714286,49.82142857,10.8,10.09578571,8.360714286,0.252035714
Madhya Pradesh,1985,3,3006.448205,25.53548387,46.61290323,11.11612903,10.11190323,8.880645161,0.270258065
Madhya Pradesh,1985,4,10262.39119,26.73666667,56.33333333,16.22333333,10.08743333,7.066666667,0.307366667
Madhya Pradesh,1985,5,3848.082994,26.21612903,59.83870968,16.43870968,10.07432258,10.39677419,0.345225806
Madhya Pradesh,1985,6,10262.39119,22.71333333,77,18.19666667,10.08713333,17.92666667,0.407766667
Madhya Pradesh,1985,7,10262.39119,22.40322581,75.09677419,17.44193548,10.09516129,15.86451613,0.391516129
Madhya Pradesh,1985,8,10262.39119,22.08709677,77.93548387,17.79354839,10.09083871,14.78064516,0.426903226
Madhya Pradesh,1985,9,10262.39119,23,73.43333333,17.51,10.098,10.33666667,0.350433333
Madhya Pradesh,1985,10,10262.39119,21.90322581,72.4516129,16.10322581,10.11309677,9.45483871,0.370193548
Madhya Pradesh,1985,11,67.57755218,19.87666667,73.3,14.2,10.1333,10.06,0.3774
Madhya Pradesh,1985,12,2655.965918,20.60967742,68.51612903,13.5516129,10.14429032,10.70645161,0.283290323
Madhya Pradesh,1986,1,3982.900495,19.98709677,68.48387097,12.81935484,10.1423871,10.78709677,0.284096774
Madhya Pradesh,1986,2,853.1219448,22.22142857,61.5,12.97857143,10.13160714,9.364285714,0.273892857
Madhya Pradesh,1986,3,2407.652065,25.59354839,49.87096774,12.4483871,10.11080645,9.880645161,0.253677419
Madhya Pradesh,1986,4,10262.39119,27.63333333,47.73333333,13.83,10.09136667,8.536666667,0.266933333
Madhya Pradesh,1986,5,7056.873219,26.37741935,60.93548387,17.20967742,10.08732258,10.23225806,0.33516129
Madhya Pradesh,1986,6,10262.39119,23.93666667,72.86666667,18.33666667,10.07556667,16.75333333,0.366133333
Madhya Pradesh,1986,7,10262.39119,23.21935484,70.90322581,17.23548387,10.09709677,17.49677419,0.336032258
Madhya Pradesh,1986,8,10262.39119,22.6483871,71.5483871,16.82258065,10.095,16.00645161,0.367645161
Madhya Pradesh,1986,9,7288.927893,22.98333333,77.16666667,18.30333333,10.10746667,9.573333333,0.406533333
Madhya Pradesh,1986,10,10262.39119,22.08387097,77.74193548,17.46774194,10.12303226,8.422580645,0.410516129
Madhya Pradesh,1986,11,107.3472868,20.42333333,77.8,15.88,10.13723333,8.173333333,0.398966667
Madhya Pradesh,1986,12,9994.513448,20.33548387,73.29032258,14.78387097,10.15416129,11.42258065,0.295612903
Madhya Pradesh,1987,1,4673.266941,20.1516129,63.87096774,11.49032258,10.15790323,11.39354839,0.268096774
Madhya Pradesh,1987,2,364.2547643,21.84285714,49.28571429,8.446428571,10.15042857,9.885714286,0.251035714
Madhya Pradesh,1987,3,2348.101492,24.7516129,43.16129032,9.061290323,10.12070968,10.21935484,0.252774194
Madhya Pradesh,1987,4,10262.39119,27.53333333,45.23333333,12.63,10.10576667,8.89,0.259733333
Madhya Pradesh,1987,5,2928.938512,27.52580645,49.06451613,14.29032258,10.10093548,7.129032258,0.279032258
Madhya Pradesh,1987,6,10262.39119,24.25666667,73.53333333,18.84666667,10.08266667,16.15333333,0.370866667
Madhya Pradesh,1987,7,10262.39119,24.25806452,67.16129032,17.20322581,10.09909677,15.48064516,0.315580645
Madhya Pradesh,1987,8,10262.39119,22.96774194,77.22580645,18.46451613,10.09306452,15.04516129,0.427419355
Madhya Pradesh,1987,9,4871.430767,23.67666667,74.3,18.35,10.10793333,9.02,0.3875
Madhya Pradesh,1987,10,10262.39119,22.30645161,82.5483871,18.91935484,10.12012903,6.948387097,0.450967742
Madhya Pradesh,1987,11,566.1273639,21.13666667,75.2,16.04666667,10.1245,8.866666667,0.401733333
Madhya Pradesh,1987,12,1678.278471,20.25483871,77.96774194,15.8516129,10.15103226,11.90967742,0.407612903
Madhya Pradesh,1988,1,935.8485292,19.75483871,64.29032258,11.39032258,10.14996774,10.78387097,0.279354839
Madhya Pradesh,1988,2,0,23.37241379,54.44827586,11.87586207,10.12962069,8.751724138,0.256344828
Madhya Pradesh,1988,3,6745.880397,26.27096774,48.5483871,12.59354839,10.10564516,7.912903226,0.278290323
Madhya Pradesh,1988,4,1564.327196,26.01666667,62.76666667,17.12,10.10536667,7.126666667,0.341
Madhya Pradesh,1988,5,4715.185214,25.77419355,71.16129032,19.5516129,10.07706452,10.42258065,0.382290323
Madhya Pradesh,1988,6,10262.39119,23.74,74.8,18.67333333,10.08353333,15.89333333,0.374633333
Madhya Pradesh,1988,7,10262.39119,22.38709677,80.74193548,18.69032258,10.08625806,14.70967742,0.455354839
Madhya Pradesh,1988,8,10262.39119,22.07741935,84.16129032,19.12903226,10.08974194,12.6516129,0.473387097
Madhya Pradesh,1988,9,10262.39119,22.07,83.4,18.92666667,10.08633333,11.85,0.4669
Madhya Pradesh,1988,10,10262.39119,22.01612903,71.09677419,15.89354839,10.11309677,7.796774194,0.375064516
Madhya Pradesh,1988,11,0,20.64666667,67.53333333,13.62,10.13693333,10.27666667,0.326166667
Madhya Pradesh,1988,12,193.2441636,19.85483871,69.09677419,13.05483871,10.1523871,10.97419355,0.303774194
Madhya Pradesh,1989,1,618.1901143,20.16774194,59.70967742,10.35806452,10.13477419,10.23225806,0.254580645
Madhya Pradesh,1989,2,92.99028267,22.20714286,40.78571429,5.375,10.13714286,10.05357143,0.251
Madhya Pradesh,1989,3,3331.004888,24.85483871,43.58064516,9.474193548,10.11180645,9.564516129,0.263903226
Madhya Pradesh,1989,4,6622.061438,27.17333333,47.3,13.09666667,10.0963,8.556666667,0.273466667
Madhya Pradesh,1989,5,10262.39119,26.47419355,60.19354839,16.96129032,10.07441935,11.17096774,0.316225806
Madhya Pradesh,1989,6,10262.39119,22.80666667,77.66666667,18.42333333,10.09163333,16.80333333,0.4326
Madhya Pradesh,1989,7,10262.39119,22.06774194,81.48387097,18.51290323,10.08764516,15.39354839,0.464096774
Madhya Pradesh,1989,8,10262.39119,21.90967742,78.80645161,17.89677419,10.09348387,17.40322581,0.444387097
Madhya Pradesh,1989,9,10262.39119,22.13333333,81.56666667,18.55666667,10.10083333,9.72,0.454866667
Madhya Pradesh,1989,10,10262.39119,22.18387097,78.12903226,17.76451613,10.11377419,6.432258065,0.424451613
Madhya Pradesh,1989,11,782.1981176,20.28,77,15.68,10.1477,11.79666667,0.412533333
Madhya Pradesh,1989,12,3690.944253,19.76774194,74.12903226,14.4516129,10.15687097,10.72258065,0.313806452
Madhya Pradesh,1990,1,846.197957,20.13870968,54.16129032,8.483870968,10.14987097,10.65483871,0.270516129
Madhya Pradesh,1990,2,2423.321128,23.06785714,47.82142857,9.446428571,10.12957143,9.525,0.251
Madhya Pradesh,1990,3,10262.39119,25.58709677,53.83870968,14.06451613,10.12458065,8.080645161,0.281870968
Madhya Pradesh,1990,4,10262.39119,27.45333333,51.76666667,15.22333333,10.09193333,7.226666667,0.2787
Madhya Pradesh,1990,5,10262.39119,24.1483871,75.09677419,19.04516129,10.08090323,11.71612903,0.398870968
Madhya Pradesh,1990,6,10262.39119,23.35666667,74.96666667,18.36666667,10.08376667,17.87,0.383166667
Madhya Pradesh,1990,7,10262.39119,22.15806452,77.87096774,17.84516129,10.09912903,17.18387097,0.420032258
Madhya Pradesh,1990,8,10262.39119,21.58064516,82.06451613,18.21612903,10.09964516,17.50967742,0.459806452
Madhya Pradesh,1990,9,10262.39119,22.45,77.13333333,17.94666667,10.106,10.79333333,0.4006
Madhya Pradesh,1990,10,10262.39119,22.15483871,78.51612903,17.80967742,10.11980645,10.39032258,0.387354839
Madhya Pradesh,1990,11,1479.512249,20.88666667,76.46666667,16.10333333,10.1328,8.99,0.4039
Madhya Pradesh,1990,12,2060.087199,20.49032258,69.48387097,13.83870968,10.15164516,11.58387097,0.304709677
Madhya Pradesh,1991,1,5764.544136,21.68064516,62.19354839,12.6483871,10.14377419,10.50645161,0.263354839
Madhya Pradesh,1991,2,3731.848835,23.175,48.96428571,9.603571429,10.14535714,10.82857143,0.251607143
Madhya Pradesh,1991,3,6372.15485,26.3,47.51612903,12.28064516,10.11316129,8.606451613,0.261548387
Madhya Pradesh,1991,4,10262.39119,26.18,60.93333333,16.84,10.10203333,7.263333333,0.345766667
Madhya Pradesh,1991,5,8076.191004,25.91612903,69.61290323,19.23870968,10.09251613,6.906451613,0.392870968
Madhya Pradesh,1991,6,10262.39119,23.00666667,83.23333333,19.84333333,10.073,14.96,0.466033333
Madhya Pradesh,1991,7,10262.39119,21.88064516,81.29032258,18.36774194,10.0896129,19.29573136,0.468580645
Madhya Pradesh,1991,8,10262.39119,21.66774194,80.29032258,17.96129032,10.10416129,16.80322581,0.459290323
Madhya Pradesh,1991,9,173.7702313,22.65,77.73333333,18.23333333,10.11353333,9.086666667,0.420333333
Madhya Pradesh,1991,10,10262.39119,21.73870968,81.12903226,17.99032258,10.10635484,8.541935484,0.426903226
Madhya Pradesh,1991,11,5538.486861,20.19333333,81.73333333,16.57,10.14713333,10.09,0.428933333
Madhya Pradesh,1991,12,10262.39119,19.18709677,73.38709677,13.64516129,10.15309677,10.0483871,0.299354839
Madhya Pradesh,1992,1,2018.681585,18.60967742,63.38709677,10.07741935,10.17129032,10.35806452,0.267258065
Madhya Pradesh,1992,2,2454.255913,22.87586207,53.37931034,11.77241379,10.13565517,7.25862069,0.251137931
Madhya Pradesh,1992,3,54.80639367,25.16129032,32,5.020161287,10.12703226,9.425806452,0.251
Madhya Pradesh,1992,4,3085.563601,26.92,46.8,12.53333333,10.1075,7.466666667,0.289166667
Madhya Pradesh,1992,5,9235.295177,25.17741935,70,18.49354839,10.09419355,7.84516129,0.396645161
Madhya Pradesh,1992,6,10262.39119,23.37,79.4,19.37333333,10.07463333,14.11,0.447733333
Madhya Pradesh,1992,7,10262.39119,22.46451613,78.58064516,18.3516129,10.09216129,16.75806452,0.444516129
Madhya Pradesh,1992,8,10262.39119,21.83870968,81.06451613,18.2483871,10.10035484,16.18387097,0.455451613
Madhya Pradesh,1992,9,10262.39119,22.17333333,79.13333333,18.12,10.1029,9.85,0.438866667
Madhya Pradesh,1992,10,10262.39119,21.75806452,79.38709677,17.70322581,10.11845161,6.677419355,0.445709677
Madhya Pradesh,1992,11,927.7026403,21.03666667,78.93333333,16.82333333,10.13103333,11.22333333,0.405533333
Madhya Pradesh,1992,12,224.582674,18.6516129,69.67741935,12.08709677,10.16709677,11.86451613,0.299645161
Madhya Pradesh,1993,1,237.978237,20.14193548,54.35483871,8.712903226,10.15554839,10.19677419,0.252258065
Madhya Pradesh,1993,2,1411.025078,22.39642857,50.25,9.825,10.14246429,9.467857143,0.251285714
Madhya Pradesh,1993,3,8759.733024,25.36774194,48.25806452,11.98064516,10.12767742,8.564516129,0.259387097
Madhya Pradesh,1993,4,7238.13705,27.11666667,48.26666667,13.62333333,10.11026667,7.16,0.290233333
Madhya Pradesh,1993,5,9225.517369,25.80967742,68.4516129,18.39032258,10.09235484,8.696774194,0.393645161
Madhya Pradesh,1993,6,10262.39119,23.26333333,78.56666667,19.06666667,10.08923333,15.93,0.421633333
Madhya Pradesh,1993,7,10262.39119,22.32580645,78.87096774,18.25483871,10.08887097,18.11290323,0.42983871
Madhya Pradesh,1993,8,10262.39119,22.3516129,77.64516129,18.02903226,10.10812903,15.73225806,0.424903226
Madhya Pradesh,1993,9,10262.39119,22.24666667,78.8,18.08333333,10.10953333,10.84333333,0.424266667
Madhya Pradesh,1993,10,10262.39119,21.60967742,83.93548387,18.5,10.12490323,7.735483871,0.45783871
Madhya Pradesh,1993,11,2607.970892,20.66666667,79.03333333,16.47,10.13316667,11.82,0.401833333
Madhya Pradesh,1993,12,146.7522252,19.23870968,77.41935484,14.72258065,10.15183871,11.16451613,0.386322581
Madhya Pradesh,1994,1,5481.049128,20.26129032,66.70967742,12.69354839,10.14283871,10.11612903,0.312290323
Madhya Pradesh,1994,2,1261.628751,22.91071429,61.71428571,13.76428571,10.12496429,9.010714286,0.299857143
Madhya Pradesh,1994,3,4164.736179,25.6,43.67741935,10.04193548,10.12012903,10.33870968,0.256
Madhya Pradesh,1994,4,10262.39119,25.38,63.76666667,16.94,10.10683333,7.393333333,0.3659
Madhya Pradesh,1994,5,4439.144146,25.66451613,69.03225806,18.6516129,10.09158065,9.387096774,0.390903226
Madhya Pradesh,1994,6,10262.39119,22.87333333,78.6,18.73666667,10.07436667,18.31,0.433533333
Madhya Pradesh,1994,7,10262.39119,21.99032258,79.09677419,18.03870968,10.08919355,19.29573136,0.451935484
Madhya Pradesh,1994,8,10262.39119,22.23225806,77.48387097,17.88064516,10.09880645,16.1483871,0.411129032
Madhya Pradesh,1994,9,10262.39119,22.61,72.73333333,16.96666667,10.11706667,11.40333333,0.368766667
Madhya Pradesh,1994,10,10262.39119,21.58387097,84,18.52903226,10.12609677,7.990322581,0.469741935
Madhya Pradesh,1994,11,17.8278608,20.04666667,79.63333333,16.03333333,10.14593333,11.48,0.4172
Madhya Pradesh,1994,12,31.00777215,19.16129032,67.25806452,11.75483871,10.16348387,10.20322581,0.28216129
Madhya Pradesh,1995,1,10262.39119,20.20967742,68.83870968,13.13225806,10.15467742,10.68064516,0.280258065
Madhya Pradesh,1995,2,168.9450371,23.40357143,53.85714286,11.76785714,10.13507143,8.982142857,0.252392857
Madhya Pradesh,1995,3,10262.39119,25.6483871,44.87096774,10.72580645,10.12190323,10.09354839,0.252032258
Madhya Pradesh,1995,4,7731.336799,27.30333333,50.6,14.38333333,10.10273333,8.523333333,0.2746
Madhya Pradesh,1995,5,413.0049778,25.17419355,67.67741935,17.95483871,10.08332258,11.37419355,0.362258065
Madhya Pradesh,1995,6,10262.39119,24.07,76.3,19.29333333,10.0758,14.98666667,0.4267
Madhya Pradesh,1995,7,10262.39119,22.47096774,79.61290323,18.55806452,10.07748387,15.97419355,0.456387097
Madhya Pradesh,1995,8,10262.39119,22.71935484,80.32258065,18.90967742,10.08990323,13.38387097,0.461419355
Madhya Pradesh,1995,9,2433.029268,22.57,78.66666667,18.43,10.10266667,12.31666667,0.437766667
Madhya Pradesh,1995,10,10086.04244,22.04516129,81.61290323,18.49677419,10.10809677,8.709677419,0.458580645
Madhya Pradesh,1995,11,2133.099133,21.48666667,73.36666667,15.91666667,10.12033333,7.243333333,0.371133333
Madhya Pradesh,1995,12,2914.971214,19.80645161,62.51612903,11.17419355,10.1656129,11.85483871,0.269580645
Madhya Pradesh,1996,1,10262.39119,20.73225806,58.51612903,10.56129032,10.14141935,11.17096774,0.253354839
Madhya Pradesh,1996,2,43.93849343,22.50344828,52.20689655,10.00689655,10.12962069,10.89655172,0.251172414
Madhya Pradesh,1996,3,8601.058697,25.72580645,39.38709677,8.506451613,10.10767742,10.05806452,0.251
Madhya Pradesh,1996,4,3291.830956,25.41,64.9,17.20666667,10.09793333,7.26,0.3639
